Bill Keister,0.288430044
Billy Werber,0.288270833
Art Parks,0.288132095
Joe Medwick,0.288090032
Rusty Staub,0.28804972
Mike Moynahan,0.287903417
Lyman Bostock,0.287886296
Randy Moore,0.287863567
Ed Whiting,0.287671233
Johnny Lipon,0.287625957
Clint Courtney,0.287417599
Carl Furillo,0.287414824
Hector Rodriguez,0.287355638
Mule Haas,0.287354811
Whitey Witt,0.287290437
Curt Welch,0.287217802
John Radcliff,0.287175698
Earl Webb,0.286946071
Milt Galatzer,0.286894473
Charlie Grimm,0.286882513
Charlie Silvera,0.286880987
Todd Helton,0.286865232
Jim Bottomley,0.286843724
Buzz Arlett,0.286828154
Tom Lynch,0.286764186
John Sherlock,0.286722613
Bill Higgins,0.286694012
Al Kaline,0.286688284
Fred Mann,0.286442472
Jim Carleton,0.286415883
Birdie Cree,0.286410741
Floyd Baker,0.286384396
Otis Brannan,0.286360277
Brian Giles,0.286337049
Ralph Hodgin,0.286328042
Count Sensenderfer,0.286324786
Amos Strunk,0.286308123
Bill Hall,0.286052009
Steve Brady,0.285925338
Milt Stock,0.285893118
Ed Cogswell,0.285876262
Willie Clark,0.285739105
Jerry Sweeney,0.285714286
Dave Bancroft,0.285668928
Harlin Pool,0.285635913
Freddy Leach,0.285612779
Toby Atwell,0.285518442
George Burns,0.285462797
Andy Leonard,0.285336398
Ri Jones,0.285223368
Hank Aaron,0.285208229
Ossie Vitt,0.285207024
Floyd Robinson,0.2852017
George Hogreiver,0.284865267
Fred Hutchinson,0.28485174
Babe Phelps,0.284643896
Mickey Witek,0.284622917
Joe Flynn,0.28458498
Billy Taylor,0.284563348
Biff Pocoroba,0.284554211
George Grantham,0.284508463
Bill Buckner,0.284483285
Chuck Dressen,0.284442557
Joe Stripp,0.28434039
Harry Stovey,0.284321915
Ted Easterly,0.284198914
Taylor Douthit,0.284137709
Paul Gillespie,0.284130225
John Reccius,0.284122563
Burt Shotton,0.284032487
Johnny Burnett,0.284031716
Chubby Dean,0.28387311
Hal Trosky,0.283830378
John Titus,0.283758961
Earle Brucker,0.283684125
Gus Suhr,0.283497705
Matty Alou,0.28340108
Joe Kappel,0.28321246
Babe Herman,0.283141841
Frenchy Uhalt,0.28294283
Donie Bush,0.282816316
Dave Cash,0.282771916
Bill Van Dyke,0.282712902
George Toporcer,0.282687619
Tom Power,0.282608696
Benny Kauff,0.282540589
Jimmy Cooney,0.282443985
Sam West,0.282417873
Peanuts Lowrey,0.282394593
Bill Salkeld,0.282339261
Ozzie Smith,0.282269807
Tom Oliver,0.282260838
Guy Hecker,0.282254806
Harvey Smith,0.282229221
George Whiteman,0.282211342
LeGrant Scott,0.282174857
Arlie Latham,0.28213251
Everett Mills,0.282118144
Charlie Pabor,0.282033872
Steve Yerkes,0.282030213
Art Shires,0.282011897
John Potts,0.281997839
Pat Callaghan,0.281954887
Max Carey,0.28191892
Dick Siebert,0.281889939
Davy Jones,0.281822551
Shanty Hogan,0.281762856
Jim Snyder,0.281553398
Johnny Mokan,0.281530932
Felix Millan,0.281504518
Vladimir Guerrero,0.28148691
Jim Holdsworth,0.281429077
Dan Burke,0.281424281
Jerry Standaert,0.281385281
Al Rosen,0.281384555
Chick Fullis,0.281308017
Ezra Sutton,0.281291656
George Selkirk,0.281267478
Bob Addy,0.281258016
Harry Wolverton,0.281118587
Ollie Beard,0.281023793
Johnny Watwood,0.280819992
Phil Cavarretta,0.280749551
Spook Jacobs,0.28073876
Dave Foutz,0.280731754
Mel Almada,0.280708969
Bill Craver,0.280686429
Jack Rowe,0.280685538
Cy Seymour,0.280550463
Hal Luby,0.28046253
Tim McCarver,0.280430145
Babe Young,0.280404226
Pat Flaherty,0.280377358
George Bechtel,0.28036361
Jim McTamany,0.28030467
Frank Gilhooley,0.280226083
Jerry Dorgan,0.2802018
Roy Johnson,0.280192029
John Olerud,0.280181913
Hank Butcher,0.280172414
Steve Behel,0.280141844
Eric Tipton,0.279925587
Pinky Higgins,0.279703176
Lloyd Christenbury,0.279542921
Adam Comorosky,0.279529476
Joe Kuhel,0.279437724
Manny Mota,0.279382477
Chick Shorten,0.279339286
Pete Runnels,0.279335467
Bill Boyd,0.279297049
Eric Young,0.279269557
Vince Dailey,0.279263922
Eddie Foster,0.279120373
George Case,0.279084218
Dom DiMaggio,0.279040555
Podge Weihe,0.278810409
Manny Sanguillen,0.278792472
Johnny Mostil,0.278745416
Eddie Fusselback,0.278686562
Tom Parrott,0.278685219
Vic Power,0.278672235
Tommy Tucker,0.278581507
Baby Doll Jacobson,0.278500512
Johnny Ray,0.278399982
Monk Cline,0.278294065
Whitey Lockman,0.278251399
Johnny Gooch,0.278204748
Carl Yastrzemski,0.278075028
Elbie Fletcher,0.277951416
Ed Busch,0.277943688
Phil Rizzuto,0.277941986
Elmer Flick,0.277933702
Charlie Robinson,0.277777778
Leo Smith,0.277777778
Smead Jolley,0.277673756
Morrie Arnovich,0.277627631
Miller Huggins,0.277497928
William Nance,0.277438397
George Burns,0.277405879
Marty Barrett,0.277346887
Buddy Rosar,0.277296229
Gus Fisher,0.277272727
George Treadway,0.277175737
Fergy Malone,0.277142116
Jim Clinton,0.277093813
Art Twineham,0.277065637
Jimmy Hallinan,0.276960951
Charlie Keller,0.276951636
Harvey Hendrick,0.276926728
Emil Gross,0.276794865
Lou Sylvester,0.276756289
Johnny Hopp,0.276635938
Goody Rosen,0.276528929
Len Koenecke,0.276375657
Vin Campbell,0.276259594
George Wright,0.276158936
John Hatfield,0.276155711
Fred Schulte,0.275966978
Butch Henline,0.275945892
Andy Cohen,0.275941751
Marv Olson,0.275910463
Bernie Graham,0.275862069
Walt Wilmot,0.275830141
John Kelleher,0.275817543
Bob Blakiston,0.275641026
Abner Powell,0.275641026
Martin Powell,0.275601926
Bobby Vaughn,0.275587652
Sammy Holbrook,0.275420875
Dave Rader,0.275344604
Carl Cashion,0.275271663
Jud Birchall,0.275264678
Danny Murphy,0.275256957
Jimmie Wilson,0.275250821
Gid Gardner,0.275248037
Jimmy Welsh,0.275221973
Ernie Burch,0.275134389
Bobby Doerr,0.275076422
Art Devlin,0.274851484
Charlie Sprague,0.274765885
Kiki Cuyler,0.274596278
Wally Schang,0.274583001
Gary Sheffield,0.274560833
Harry Davis,0.274543471
Tom McBride,0.274479957
Tommy Griffith,0.274331927
John Kerins,0.274324458
Bucky Harris,0.274213658
William Robinson,0.274193661
Nemo Leibold,0.274186423
Al Scheer,0.274028296
Dan McGann,0.274019821
Tommy Thompson,0.273953628
Tim Shinnick,0.273929368
Barry Larkin,0.273923327
Mike LaValliere,0.27391852
Buttercup Dickerson,0.27381805
Charlie Abbey,0.273737647
Ed Beecher,0.273700345
Tom O'Brien,0.273693444
Bill Baker,0.273674714
Albert Pujols,0.273582549
Charlie Irwin,0.273546371
Frank Knauss,0.273507463
Bruce Sloan,0.273504274
Heinie Peitz,0.273500638
Ron Hunt,0.273489021
Peaches Graham,0.273454047
Charlie Hargreaves,0.273378715
Ed McFarland,0.273321771
Harry Lord,0.273303464
Jim Field,0.273154692
Emil Verban,0.273022376
Juan Pierre,0.272933323
